tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,title_uniqueness,sentiment_score,word_count,title_word_length_std
3588,7045,91,11359,False,3793,8996,2006,6,1.0,0.0,2,1.0
3589,288,103,1989,False,2728,5348,2003,15,1.0,0.0,1,0.0
3590,2354,92,13335,False,4291,8801,2004,6,1.0,0.0,2,1.5
3591,1040,94,1171,True,3680,7494,2003,10,1.0,0.0,3,0.816496580927726
3592,4498,82,1725,True,4005,8803,2004,1,0.5,0.0,2,0.0
3593,6390,91,13335,False,380,6152,2005,6,0.3333333333333333,0.0,3,0.4714045207910317
3594,5307,89,3348,False,3735,763,2005,21,0.2,0.0,1,0.0
3595,5597,99,3450,True,4241,8704,2003,15,1.0,0.0,1,0.0
3596,798,80,250751,True,89,3984,2004,10,0.25,0.0,2,0.0
3597,154,98,4825,False,2517,4918,2004,26,1.0,0.0,5,1.469693845669907
3598,7604,109,139126,False,447,1742,2004,6,0.16666666666666666,0.0,2,0.5
3599,7805,104,2187,True,4301,8815,2003,28,1.0,0.0,1,0.0
3600,76,122,300411,True,379,227,2007,20,0.25,0.0,3,0.816496580927726
3601,5158,95,5839,False,3441,7077,2004,17,0.16666666666666666,0.0,2,1.0
3602,586,133,17026,True,2810,9486,2004,18,0.2,0.0,5,1.6
3603,7772,154,1543,False,4302,8349,2003,17,0.3333333333333333,0.0,1,0.0
3604,2633,105,5740,False,3206,8623,2004,6,0.3333333333333333,0.0,2,0.0
3605,1626,105,61511,False,3035,7446,2005,5,0.25,-0.15,2,0.5
3606,5786,110,1088,True,2430,4739,2003,7,1.0,0.0,6,1.3437096247164249
3607,6927,92,31097,False,873,2373,2012,6,0.16666666666666666,0.0,3,1.632993161855452
3608,6962,154,1058,True,2561,5002,2004,6,0.25,0.0,2,1.0
3609,7800,93,20581,False,1729,4251,2006,17,0.3333333333333333,0.0,1,0.0
3610,4598,151,681807,True,3466,7367,2006,6,0.25,-0.2,7,2.231499907401901
3611,7587,92,10304,True,578,8844,2004,13,1.0,-0.5,8,2.1469455046647083
3612,5020,98,6019,True,4135,8513,2004,12,1.0,0.0,2,0.0
3613,3310,95,37457,False,1279,5980,2005,6,0.5,0.0,2,1.0
3614,753,87,13335,False,3640,7424,2003,27,0.25,0.0,2,1.5
3615,2573,109,147163,True,2490,6302,2005,31,0.3333333333333333,-0.2,3,1.699673171197595
3616,6547,107,8417,True,2434,8122,2007,6,0.2,0.0,3,0.9428090415820634
3617,7732,188,1703,False,4320,0,2004,13,0.5,0.0,4,1.5811388300841898
3618,1701,78,2398,False,4325,8853,1977,6,1.0,0.0,6,0.7453559924999298
3619,2051,95,1112,False,2059,570,2004,6,1.0,0.0,3,3.7416573867739413
3620,6335,90,4678,False,1334,2343,2004,6,1.0,0.0,3,1.699673171197595
3621,4831,82,1207,False,2018,2988,2006,31,0.25,0.0,3,1.247219128924647
3622,4876,93,1632,False,2081,1853,2004,20,0.3333333333333333,0.0,1,0.0
3623,4041,148,2094,True,4255,0,2002,13,1.0,0.0,2,1.5
3624,4043,85,4987,True,4101,8454,2004,27,1.0,0.0,2,1.0
3625,6739,99,3620,False,3596,3696,2005,6,0.5,0.0,3,0.816496580927726
3626,6959,77,10523,True,4416,2456,2004,6,0.08333333333333333,-0.2,4,1.5811388300841898
3627,6436,88,2062,False,4333,8866,2003,6,1.0,0.0,2,1.5
3628,4360,100,3447,False,4367,8869,2004,29,0.5,0.0,1,0.0
3629,5136,87,43508,False,1262,2169,2004,6,1.0,0.0,3,1.632993161855452
3630,597,120,1011,False,4102,5233,2003,28,0.3333333333333333,0.0,3,0.4714045207910317
3631,3049,100,1299,True,4057,7651,2001,6,0.16666666666666666,0.0,4,2.179449471770337
3632,3924,95,13335,True,2247,9136,2004,6,0.5,0.0,3,2.160246899469287
3633,3352,95,3772,False,876,1716,2005,28,1.0,0.0,2,0.5
3634,2525,93,3633,False,1601,6243,2004,6,0.5,0.0,3,2.0548046676563256
3635,4124,94,1131,False,1374,1454,2006,6,1.0,0.25,3,2.0548046676563256
3636,2377,130,5810,True,2263,6857,2005,5,0.2,0.0,2,1.0
3637,7180,90,35391,True,2037,5136,2003,3,0.5,0.0,2,2.5
3638,1128,134,342121,True,87,5285,2005,6,0.3333333333333333,0.0,2,0.5
3639,7136,551,1123,True,4348,0,2002,6,1.0,0.0,7,1.355261854357877
3640,925,145,13335,True,114,109,2006,6,0.5,-0.16666666666666666,2,0.5
3641,2015,99,15293,False,855,1326,2005,7,1.0,0.0,1,0.0
3642,2356,118,61646,True,156,141,2004,6,0.3333333333333333,0.0,3,0.4714045207910317
3643,2937,80,1208,True,2306,0,2004,18,1.0,0.0,4,2.165063509461097
3644,3024,81,2150,True,3661,7469,2004,6,0.5,0.0,6,1.699673171197595
3645,4389,116,2553,True,3975,8144,2004,8,1.0,0.16,13,1.4472990555559062
3646,960,94,2204,False,4252,5958,2004,6,0.5,0.0,1,0.0
3647,5984,109,2000,False,4474,9151,2003,13,1.0,0.0,3,2.8674417556808756
3648,1493,84,5125,True,2643,5164,2004,6,0.5,0.0,2,1.5
3649,1942,77,1108,False,2153,8610,2007,26,0.25,0.0,1,0.0
3650,305,91,2797,False,1928,3699,2005,6,1.0,0.0,3,0.4714045207910317
3651,4192,96,1500,False,2724,1782,2003,14,0.16666666666666666,0.0,3,1.699673171197595
3652,5518,93,1227,False,2781,7026,2003,14,0.5,0.0,2,0.0
3653,1431,136,138320,True,926,2687,2005,6,0.5,0.0,2,0.5
3654,6604,92,1471,False,738,1041,2006,6,1.0,-0.125,3,0.816496580927726
3655,5050,78,9737,False,3256,6566,2005,28,1.0,0.0,2,1.0
3656,5253,102,8064,True,3359,6794,2004,28,1.0,0.0,1,0.0
3657,4140,115,5499,True,4357,8968,2004,6,1.0,-0.1875,3,1.699673171197595
3658,669,96,3322,True,1990,3843,2005,6,0.5,0.0,7,2.969229955832361
3659,7431,166,1639,False,3189,6400,1995,8,1.0,0.0,1,0.0
3660,4601,83,1152,False,1890,3622,2005,5,1.0,0.0,2,2.0
3661,4731,100,20972,True,2906,5762,2004,6,1.0,0.0,2,2.0
3662,1824,135,1829,False,527,529,2004,13,1.0,0.0,5,0.8
3663,4103,89,2664,True,2499,7875,2004,26,1.0,0.0,1,0.0
3664,5175,93,6749,False,1127,5898,2005,24,1.0,0.0,1,0.0
3665,979,98,17625,False,3491,3887,2007,6,0.3333333333333333,0.0,3,2.494438257849294
3666,2861,113,120931,False,4271,3213,2005,31,0.3333333333333333,0.0,3,1.247219128924647
3667,3241,108,55740,False,2766,472,2006,5,0.2,0.0,3,0.9428090415820634
3668,1958,83,2423,False,2773,5476,2005,6,0.3333333333333333,0.15,3,0.0
3669,3895,145,144396,True,2361,7619,2005,6,0.5,0.0,4,2.5495097567963922
3670,6369,103,2563,False,3349,6775,2006,6,0.5,0.0,3,0.4714045207910317
3671,1114,96,150453,True,1095,5377,2007,6,0.3333333333333333,0.0,3,3.265986323710904
3672,5906,99,13335,False,2387,2884,2006,6,0.3333333333333333,0.0,3,2.6246692913372702
3673,4127,110,1968,True,4406,0,2003,29,0.16666666666666666,0.0,2,1.0
3674,3613,122,305301,True,2614,5109,2005,6,1.0,0.0,3,0.816496580927726
3675,946,100,1141,False,2923,5784,2003,6,0.25,0.0,2,3.0
3676,429,80,1236,False,2556,7938,2005,13,0.5,0.0,1,0.0
3677,538,70,3767,False,4386,8990,2003,6,1.0,0.0,2,4.0
3678,4750,100,1609,True,3028,8545,2004,6,0.25,0.0,7,1.3850513878332367
3679,1188,129,32160,True,3447,6975,2005,3,0.5,-0.6,1,0.0
3680,4520,120,71851,True,135,9855,2006,15,0.0016420361247947454,0.0,3,1.4142135623730951
3681,5258,124,13335,True,2476,245,2005,6,0.16666666666666666,0.0,2,0.5
3682,5626,98,10136,False,1640,5749,2005,13,1.0,0.0,1,0.0
3683,270,129,8637,True,567,9966,2004,28,1.0,0.0,3,2.6246692913372702
3684,7807,93,126687,False,2088,1627,2005,10,0.3333333333333333,0.0,2,1.0
3685,2067,128,13335,False,2577,5240,2005,6,0.25,0.0,4,1.7853571071357126
3686,6203,88,1492,False,2175,7706,2005,6,1.0,0.6454545454545455,4,2.449489742783178
3687,3134,95,1798,False,808,1198,2005,6,0.3333333333333333,0.0,6,2.1343747458109497
3688,6580,98,1069,True,1775,3394,2004,6,1.0,0.0,3,0.4714045207910317
3689,276,94,4442,False,3070,9796,2006,28,0.5,0.0,1,0.0
3690,1288,92,1155,False,2027,9010,2006,6,0.3333333333333333,0.0,2,1.5
3691,1580,90,2244,True,3952,8091,2004,2,0.25,0.0,2,0.0
3692,5546,80,4656,False,795,9728,2005,10,0.3333333333333333,0.0,1,0.0
3693,4457,111,1293,True,2453,1573,2004,3,1.0,0.6,2,0.0
3694,1172,181,4263,False,2470,5327,2010,18,0.25,0.0,5,1.32664991614216
3695,1321,119,13335,False,4103,8630,2005,6,0.16666666666666666,0.0,2,0.5
3696,2116,113,4502,False,612,9054,2006,17,1.0,0.0,2,0.5
3697,3569,137,13335,True,1369,5451,2006,6,0.5,-0.1875,2,1.0
3698,6431,137,376107,True,387,363,2006,6,1.0,0.0,4,1.5811388300841898
3699,4778,117,4334,True,1511,3263,2004,21,0.5,0.0,1,0.0
3700,1300,74,2152,False,1171,1993,2005,20,0.3333333333333333,0.0,1,0.0
3701,4719,83,1140,False,320,9824,2006,5,0.25,0.0,1,0.0
3702,1969,90,4028,True,1293,4540,2004,6,0.5,0.0,2,1.0
3703,7234,103,41032,True,3825,7788,2005,1,1.0,0.0,1,0.0
3704,2089,104,1073,False,1442,12552,2004,6,0.3333333333333333,0.0,3,1.632993161855452
3705,1833,87,8522,False,1974,9100,2005,0,0.5,-0.6,2,0.0
3706,2646,135,4202,True,1845,3530,2004,6,1.0,0.0,3,0.816496580927726
3707,6531,92,5315,False,697,9882,2005,6,0.3333333333333333,0.0,4,2.384848003542364
3708,5572,116,356803,True,57,1129,2007,6,0.3333333333333333,0.0,8,1.5612494995995996
3709,2252,105,57377,False,2253,9921,2006,5,1.0,0.0,1,0.0
3710,690,113,21320,False,89,5785,2005,6,0.3333333333333333,-0.6999999999999998,3,0.816496580927726
3711,4294,141,26701,True,2045,3952,2004,27,1.0,0.0,2,0.5
3712,6048,127,31397,True,3559,7194,2004,5,0.5,0.0,2,3.0
3713,3675,87,14488,False,2018,4096,2005,22,1.0,0.0,1,0.0
3714,7652,123,13335,True,3792,7716,2004,5,1.0,0.0,1,0.0
3715,4649,98,13335,False,101,2635,2006,20,0.5,0.0,1,0.0
3716,2910,116,39929,True,819,1223,2005,6,1.0,0.0,2,1.0
3717,4440,84,1131,True,2716,5333,2003,5,0.5,0.0,5,1.469693845669907
3718,112,108,75354,False,139,6815,2007,8,1.0,0.0,2,2.5
3719,397,124,4050,True,3104,7008,2005,6,0.0125,0.0,4,2.7726341266023544
3720,1095,128,21968,True,238,4656,2005,6,0.5,0.0,3,2.8674417556808756
3721,1920,102,2848,False,2919,9079,2008,6,0.5,0.0,2,3.0
3722,3920,125,3921,False,4425,9077,2004,6,1.0,0.0,4,1.0
3723,3995,135,1455,True,2641,5162,2004,14,1.0,0.0,1,0.0
3724,4880,88,5049,False,1298,6644,2005,6,0.5,-0.2,6,2.6087459737497545
3725,1131,106,101239,True,82,2165,2005,0,0.3333333333333333,-0.4,2,0.5
3726,5869,98,6798,False,1812,3461,2005,21,0.3333333333333333,0.0,3,0.9428090415820634
3727,3574,84,23381,True,2202,2457,2005,6,1.0,-0.1875,2,1.5
3728,2114,96,144085,False,280,5205,2007,9,0.2,0.0,2,2.0
3729,7368,214,1517,True,862,7136,2004,6,1.0,0.0,9,3.1269438398822866
3730,1199,94,3880,False,1461,7665,2005,12,1.0,0.0,1,0.0
3731,4682,129,277660,True,3630,106,2005,21,0.3333333333333333,0.0,2,2.0
3732,3955,93,4729,False,1310,9539,2006,15,0.5,0.0,1,0.0
3733,5159,80,2504,False,4354,8972,2006,9,1.0,0.0,2,1.0
3734,419,79,2640,True,832,9134,2004,6,0.25,0.0,5,1.9390719429665317
3735,434,96,13335,False,281,254,2008,6,0.3333333333333333,-0.35,2,1.5
3736,1072,80,3897,False,800,8616,2005,6,1.0,0.0,3,0.4714045207910317
3737,4450,120,1457,False,529,536,2004,27,1.0,0.0,2,0.0
3738,2846,76,1545,False,1691,3198,2004,17,1.0,0.0,1,0.0
3739,3290,90,3198,False,2362,8303,2006,6,1.0,0.0,5,1.8547236990991407
3740,3874,91,36074,True,1906,3659,2005,6,1.0,0.0,7,1.9166296949998198
3741,4051,93,1902,False,471,447,2006,6,1.0,0.0,3,0.4714045207910317
3742,7680,136,4001,False,2157,9998,2006,6,0.5,0.0,1,0.0
3743,3853,124,213190,True,14,14,2005,6,1.0,0.0,2,0.0
3744,4016,124,3779,True,3115,6236,2004,24,1.0,0.0,1,0.0
3745,4213,178,2121,True,3989,8201,1997,9,1.0,0.0,2,2.0
3746,4554,123,1632,False,2506,6487,2006,4,0.5,0.0,3,1.247219128924647
3747,24,95,6878,True,1098,7844,2005,6,1.0,0.0,3,2.160246899469287
3748,123,139,20401,True,771,3955,2005,6,0.5,0.0,2,2.0
3749,2307,95,1168,False,4079,8413,2005,6,0.5,0.0,4,1.7853571071357126
3750,2737,91,1704,False,2394,9434,2005,6,0.5,-0.05,3,0.9428090415820634
3751,6931,114,13854,True,152,1507,2005,14,0.5,0.0,5,0.8
3752,816,131,1003,True,1040,11666,2006,17,0.5,0.0,3,2.3570226039551585
3753,6498,92,13335,False,4467,4687,2006,6,0.5,0.0,2,1.5
3754,4059,87,35777,False,1524,8701,2007,6,0.5,0.0,2,3.0
3755,4113,120,1255,True,3734,8348,2005,6,0.5,0.0,3,2.160246899469287
3756,5526,98,13777,True,2068,3979,2004,4,0.5,0.0,2,0.5
3757,5480,113,224954,True,1404,9038,2006,6,1.0,0.0,3,1.699673171197595
3758,7194,105,4481,True,1819,9099,2004,27,0.5,0.0,2,2.0
3759,7014,109,4336,True,4346,8891,2004,6,1.0,0.0,2,2.0
3760,2867,95,6863,False,752,1071,2005,6,1.0,0.35,6,0.816496580927726
3761,3773,96,7884,False,733,1028,2006,6,1.0,0.0,3,0.816496580927726
3762,1608,81,14268,False,2252,4361,2004,6,1.0,0.0,3,1.4142135623730951
3763,1492,122,63891,True,1067,2963,2007,14,0.5,0.0,1,0.0
3764,3109,99,6518,True,4646,6957,2005,28,0.2,0.0,2,1.5
3765,5977,166,620624,True,70,2454,2008,6,0.3333333333333333,-0.1,6,2.160246899469287
3766,890,99,13335,False,3582,5653,2006,6,0.5,0.0,4,1.920286436967152
3767,5279,102,4444,False,13,6947,2005,10,0.25,0.0,2,2.5
3768,5759,117,7901,True,306,3004,2005,10,0.3333333333333333,0.0,2,0.5
3769,1806,116,14310,False,1583,8588,2005,6,1.0,-0.3958333333333333,6,1.6072751268321592
3770,2457,160,13649,True,4190,3030,2004,6,0.3333333333333333,0.0,1,0.0
3771,2688,93,30463,False,4481,9182,2006,17,1.0,0.0,1,0.0
3772,51,107,1598,False,607,9190,2005,29,0.5,0.0,2,2.0
3773,3735,145,2052,False,4489,9196,2004,24,0.5,0.0,1,0.0
3774,4088,105,4234,False,3994,8215,2004,5,1.0,0.0,1,0.0
3775,4946,104,1859,False,4204,8636,2004,31,1.0,0.0,5,0.7483314773547882
3776,7609,103,1125,True,4111,8467,2003,6,0.3333333333333333,0.0,2,0.5
3777,7428,160,3254,True,4487,9193,2004,8,0.5,0.0,2,3.0
3778,762,99,1294,True,839,0,2004,6,1.0,0.5,5,0.9797958971132712
3779,3215,116,28972,True,912,1437,2005,10,1.0,0.0,2,1.0
3780,2042,93,1021,True,4503,9221,2004,6,0.5,0.0,2,0.5
3781,1415,97,132963,True,384,359,2006,26,1.0,0.0,2,2.0
3782,1556,138,3392,True,3667,7474,2004,13,0.25,0.06666666666666667,9,1.4740554623801776
3783,782,98,5441,True,4243,8712,2004,25,1.0,0.85,2,2.5
3784,5181,90,1055,True,2894,10715,2004,6,0.5,0.0,10,1.7349351572897473
3785,7027,83,3007,True,1836,0,2003,6,1.0,0.1,6,2.4094720491334933
3786,5726,93,36012,False,272,9544,2005,6,0.3333333333333333,0.0,7,3.136356914300021
3787,715,90,41924,False,1465,2651,2007,6,0.5,0.0,3,1.247219128924647
3788,5849,118,1523,False,2033,1164,2006,6,0.3333333333333333,0.0,4,3.112474899497183
3789,2065,99,1980,True,3323,10077,2006,9,0.5,0.0,2,0.0
3790,2068,103,46821,False,1060,1743,2006,31,0.3333333333333333,0.0,4,2.29128784747792
3791,2844,121,13335,True,3628,5419,2007,5,0.5,0.25,2,0.5
3792,3683,110,307322,True,467,8746,2006,4,1.0,0.3333333333333333,3,0.4714045207910317
3793,7542,109,2597,True,2681,5255,2006,31,0.5,0.0,3,2.449489742783178
3794,7054,165,6312,True,4281,8751,2006,6,0.5,0.0,3,2.6246692913372702
3795,4516,94,20695,True,4519,8457,2005,7,1.0,0.0,1,0.0
3796,4732,108,15224,True,2906,5762,2005,6,1.0,0.0,2,1.5
3797,4826,288,13335,True,46,4420,2008,31,0.2,0.0,2,1.0
3798,451,103,2479,False,317,4760,2005,6,1.0,0.0,2,0.0
3799,3194,93,1701,False,4239,9238,2006,3,1.0,0.0,2,1.5
3800,5365,120,27293,True,2991,1207,2005,5,1.0,0.0,5,1.16619037896906
3801,6894,87,1197,True,4513,8833,2004,6,1.0,0.0,2,0.5
3802,640,114,105990,True,3143,8971,2007,8,0.3333333333333333,0.0,2,1.0
3803,1483,100,5099,False,1839,3519,2006,14,1.0,0.0,1,0.0
3804,1828,114,104580,False,440,7003,2010,5,0.3333333333333333,0.0,3,2.0548046676563256
3805,2168,97,13335,False,1203,2281,2006,14,0.5,-0.31666666666666665,3,2.160246899469287
3806,6196,126,57661,True,45,10606,2007,6,0.3333333333333333,0.8,3,2.0548046676563256
3807,5913,112,7108,False,1292,2316,2005,12,1.0,-0.1,6,1.9720265943665387
3808,6514,115,10936,True,2800,5527,2005,6,0.3333333333333333,0.0,2,1.5
3809,7262,93,1276,False,4554,9315,2005,31,1.0,0.0,2,0.5
3810,5687,92,217695,True,2916,9279,2005,6,0.5,0.0,4,1.6583123951777
3811,390,88,1480,False,1947,607,2005,7,1.0,0.0,7,1.577908716741037
3812,7439,87,10012,False,1525,1168,2005,31,0.3333333333333333,0.0,1,0.0
3813,2889,103,2842,False,2620,5125,2006,5,0.3333333333333333,0.0,4,5.196152422706632
3814,182,144,13335,True,2167,4193,2004,0,0.5,0.0,4,2.8613807855648994
3815,5240,89,13335,False,3441,7187,2005,5,0.5,0.0,1,0.0
3816,474,83,25439,False,3223,6484,2005,6,0.5,0.0,3,2.8284271247461903
3817,552,110,41176,False,551,3358,2006,1,0.3333333333333333,0.0,1,0.0
3818,3122,88,13335,False,375,400,2005,6,0.3333333333333333,0.0,2,1.5
3819,2450,117,46048,False,469,7636,2005,5,1.0,0.375,5,1.019803902718557
3820,4093,151,1790,False,1627,8188,2004,13,0.3333333333333333,0.0,1,0.0
3821,6775,115,12408,True,1036,1681,2005,6,1.0,-0.4,5,1.4142135623730951
3822,5170,152,1232,False,3947,3549,2006,24,0.5,0.0,5,0.7999999999999999
3823,5557,120,9599,True,4542,9295,2004,6,1.0,0.0,3,2.494438257849294
3824,7320,162,2183,True,4545,6536,2005,13,0.5,0.0,2,1.5
3825,2128,87,8635,False,801,10129,2006,6,0.1111111111111111,0.0,2,2.5
3826,741,114,38872,False,305,882,2006,6,0.3333333333333333,0.0,3,2.8674417556808756
3827,5464,97,13335,False,2559,9338,2005,4,1.0,0.0,1,0.0
3828,6116,100,36406,False,3505,3316,2005,6,0.3333333333333333,0.0,2,0.0
3829,2544,93,96558,True,22,3289,2005,6,0.5,0.7,5,0.6324555320336759
3830,6215,102,48723,False,4045,8333,2006,6,0.5,0.0,3,2.0548046676563256
3831,6556,122,20244,True,2579,9337,2006,6,0.5,0.0,2,2.5
3832,6721,85,11908,False,1932,9343,2006,6,1.0,0.0,2,1.5
3833,3714,109,2194,False,3629,104,2006,3,0.16666666666666666,0.0,1,0.0
3834,5586,105,3916,True,3636,9363,2004,6,0.5,0.0,2,0.0
3835,7219,103,794019,True,3440,9015,2010,6,0.25,0.0,3,1.632993161855452
3836,7018,88,4625,True,223,10539,2004,6,0.2,0.0,3,1.632993161855452
3837,4089,88,10121,True,3000,9369,2005,12,0.5,0.0,1,0.0
3838,4230,75,1745,True,4583,0,2005,6,1.0,0.13636363636363635,3,0.4714045207910317
3839,6691,103,108033,True,210,4947,2006,6,1.0,0.0,2,1.0
3840,7629,98,9962,True,1867,3574,2005,6,1.0,0.0,3,1.247219128924647
3841,4947,96,1171,False,4238,8698,2006,6,0.5,0.0,4,1.118033988749895
3842,7470,97,7847,False,2178,4218,2007,6,1.0,0.0,2,1.5
3843,6150,96,2722,False,3988,11196,2007,6,0.3333333333333333,0.0,3,3.0912061651652345
3844,3719,105,3458,True,4592,9395,2005,24,1.0,-0.1875,3,2.357022603955158
3845,5237,90,1111,False,4591,9382,2005,6,0.5,0.0,2,1.5
3846,5668,83,1295,False,3283,5280,2006,18,1.0,0.0,3,0.4714045207910317
3847,1672,55,3860,True,1826,10540,2004,6,0.5,-0.2,2,1.0
3848,2834,99,1126,False,2983,6513,2006,6,0.125,0.0,3,2.160246899469287
3849,4072,152,1116,False,3186,3062,2005,12,0.5,0.0,2,0.5
3850,6886,110,2792,True,3220,10328,2005,6,0.5,0.0,2,0.0
3851,7569,93,13335,False,2367,4582,2007,6,1.0,0.5,3,0.9428090415820634
3852,254,113,13335,True,1359,7630,2004,6,0.2,0.0,4,2.449489742783178
3853,5856,115,619929,True,1595,4407,2007,6,0.25,0.0,3,2.449489742783178
3854,708,94,1055,False,4046,8334,2005,6,1.0,0.0,3,2.160246899469287
3855,2623,115,13335,True,3674,7485,2005,28,0.2,0.0,2,0.5
3856,1462,84,1338,False,4605,9419,2004,20,1.0,-0.1,1,0.0
3857,3395,92,443161,True,3272,9613,2008,13,0.1,0.0,3,1.247219128924647
3858,6240,132,6584,True,3638,8550,2004,8,0.3333333333333333,-0.16666666666666666,3,1.247219128924647
3859,7760,88,13335,False,1565,1459,2005,10,0.16666666666666666,0.0,3,0.4714045207910317
3860,524,92,8970,False,3265,3685,2006,6,0.5,0.4166666666666667,3,1.632993161855452
3861,1086,95,3507,True,2299,6852,2006,31,0.3333333333333333,0.0,4,0.82915619758885
3862,6222,86,8655,False,4054,9162,2006,6,0.16666666666666666,0.0,2,3.0
3863,3892,100,6463,False,1614,9059,2005,9,0.25,0.0,2,3.0
3864,16,109,128668,False,68,3901,2008,5,0.5,0.0,2,1.5
3865,4481,139,13335,True,3938,8529,2005,5,0.125,0.0,2,1.5
3866,1707,89,1844,False,4449,9131,2005,6,0.25,0.0,2,0.5
3867,7203,91,5736,False,3110,6222,2005,7,1.0,0.0,4,3.5355339059327378
3868,2899,155,4087,False,1931,11904,2006,27,0.3333333333333333,0.0,4,1.479019945774904
3869,3282,117,13335,False,4253,8349,2005,13,1.0,0.0,1,0.0
3870,7753,95,15207,True,577,648,2007,6,1.0,0.0,3,1.4142135623730951
3871,4549,136,1021,True,1613,9436,2005,6,1.0,0.0,1,0.0
3872,1185,105,1158,False,3366,6808,2005,10,0.25,0.0,6,2.3392781412696997
3873,5027,134,3275,True,1791,9469,2006,7,0.5,0.0,3,1.632993161855452
3874,3091,105,68930,True,1069,7779,2006,10,1.0,0.0,1,0.0
3875,6952,106,1052,True,3269,6667,2006,6,0.25,0.0,5,1.5999999999999999
3876,5697,104,1372,False,2378,6252,2005,7,1.0,0.0,6,1.2133516482134197
3877,1936,110,1589,False,2161,8268,2005,28,0.5,0.0,2,1.0
3878,5468,110,2676,False,2571,5027,2005,31,0.5,0.0,1,0.0
3879,3108,95,7164,False,2652,5186,2005,14,1.0,0.0,1,0.0
3880,5538,107,243182,True,167,2667,2007,6,0.3333333333333333,0.0,1,0.0
3881,3576,101,458921,True,1345,9015,2006,5,0.5,-0.1875,3,1.632993161855452
3882,30,116,13335,True,583,673,2005,29,1.0,0.0,3,1.632993161855452
3883,5265,87,1913,False,1982,6970,2006,5,0.25,0.0,1,0.0
3884,1268,92,8664,False,1300,2270,2007,31,0.25,0.0,1,0.0
3885,4534,93,36161,False,473,1614,2008,5,1.0,0.0,1,0.0
3886,1202,155,13335,True,2604,8440,2007,6,0.3333333333333333,0.0,2,1.5
3887,7278,92,1124,True,4633,9461,2004,13,0.3333333333333333,0.0,3,0.4714045207910317
3888,3184,213,31642,True,1575,12577,2008,24,0.25,0.0,2,0.5
3889,3426,140,85321,True,1117,1880,2007,31,0.5,0.6,4,0.82915619758885
3890,970,143,524580,True,298,9806,2006,6,0.5,0.0,2,1.0
3891,969,90,12081,False,277,9275,2009,6,1.0,0.0,2,0.0
3892,7024,102,66553,False,246,6262,2006,6,0.25,0.0,3,1.4142135623730951
3893,1398,119,44555,False,3566,9297,2009,10,0.3333333333333333,0.0,6,2.5
3894,2401,114,1930,True,4207,8641,2005,14,0.25,0.0,1,0.0
3895,5512,95,1457,False,1551,9577,2006,13,1.0,0.0,2,1.0
3896,6190,105,2191,False,1666,3144,2005,6,1.0,0.0,2,1.5
3897,3443,115,76244,True,2727,11917,2005,9,0.3333333333333333,0.0,2,2.5
3898,6452,119,2722,False,3796,9086,2006,6,0.5,0.0,2,0.5
3899,4100,85,1422,False,2049,3958,2006,28,1.0,0.0,2,1.0
3900,3404,160,4030,False,2832,1568,2005,31,1.0,0.0,2,1.0
3901,3948,103,9096,True,2535,8864,2004,5,0.25,-0.4,2,0.0
3902,256,129,1568,True,2226,9512,2008,5,0.5,0.0,5,1.7204650534085253
3903,1325,94,57224,False,3126,1435,2005,12,0.25,0.0,5,2.1540659228538015
3904,2542,101,88736,False,1705,10314,2007,6,0.5,0.7,3,0.4714045207910317
3905,6934,107,146516,True,3100,9510,2009,6,0.5,0.0,4,2.345207879911715
3906,2829,95,8224,False,3160,3296,2006,17,0.5,0.0,1,0.0
3907,3093,132,16564,True,2077,12527,2005,24,0.5,0.0,1,0.0
3908,5730,99,4205,True,3051,6087,2007,14,1.0,0.0,2,1.5
3909,427,118,24543,True,129,8059,2006,6,1.0,0.6000000000000001,2,1.0
3910,3213,88,2567,False,3851,7836,2006,6,1.0,0.0,7,1.6781914463529615
3911,4949,92,1388,False,711,7719,2006,21,1.0,0.0,1,0.0
3912,2617,92,1034,False,3871,2676,2005,31,1.0,0.0,5,2.227105745132009
3913,5151,95,1065,False,971,9525,2005,21,0.2,0.0,2,1.0
3914,2414,82,41517,False,1740,1931,2006,6,0.16666666666666666,0.0,6,2.544056253745625
3915,6355,102,4080,False,2515,3017,2006,6,0.5,0.0,3,0.9428090415820634
3916,6376,123,182099,True,2290,12641,2006,6,0.25,0.0,5,2.039607805437114
3917,3728,107,11171,False,4171,8588,2006,6,1.0,0.0,3,0.4714045207910317
3918,7446,174,7262,True,3854,8243,2006,24,0.25,0.0,2,0.5
3919,7591,87,13335,False,3576,7122,2006,6,0.3333333333333333,0.0,4,2.5
3920,5553,87,5120,False,3178,6374,2006,6,1.0,0.0,2,1.0
3921,919,88,6463,True,2682,6242,1975,11,1.0,0.0,2,0.5
3922,5882,92,35369,False,2190,195,2006,6,0.5,0.0,4,3.031088913245535
3923,1671,80,1015,False,3547,7175,2007,5,0.3333333333333333,-0.2,2,0.5
3924,4496,118,13335,True,3394,6870,2006,6,1.0,0.0,2,2.5
3925,5488,83,2046,True,4690,9558,2005,6,1.0,0.0,2,0.5
3926,4529,162,3491,True,4255,8724,2007,6,1.0,0.0,1,0.0
3927,3869,85,2099,True,2245,0,2005,5,0.5,0.0,1,0.0
